,runtime,efficiency
0,54.506968192290515,1.0
1,57.37551095103845,0.9500040572850704
2,76.0514054209998,0.7167121750157651
3,80.90830754488707,0.6736881520114684
4,84.55415224202443,0.6446397574452872
5,84.0336084109731,0.6486329603474816
